id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9
51062,9.663486101496248e-05,0.06278977901570566,0.9289904630176349,0.005536669095918008,0.00011828245812718844,3.832835922578745e-06,0.001968856508995658,5.288326598010025e-05,0.0004425989407010355
51063,0.23895704486274302,0.00013027812757782618,8.245728272477046e-06,0.22623889121279298,2.4647492414536616e-06,0.4619230353626652,0.006714076953472843,0.0019489498150598496,0.06407701318817445
51064,4.986623770480047e-07,0.2659821916298512,0.6945409360209474,0.0013487969239281263,2.8932649702755814e-06,0.001711014715381573,0.03634878948873646,6.486894018942004e-05,1.035361846970742e-08
51065,1.3894153919110087e-06,7.815656644749781e-09,2.8777544253114203e-09,0.15747652894986655,4.3528375946613206e-08,0.8418377899038006,4.292007741485701e-06,4.548657080995812e-05,0.0006344589306025813
51066,6.505024281939269e-06,0.9086204769917136,0.08049189864811773,0.010510352583730464,5.67836546701425e-05,3.302292838674292e-06,0.00017653111547907013,0.00012471909131367678,9.430597854797533e-06
51067,0.12751024098746602,0.0009628159623585271,0.001088484718290527,0.00021005129759942012,1.6317911175519242e-05,0.03605170416252948,0.8324653562116454,0.001504550610402686,0.0001904781385325185
51068,2.6583280203649477e-05,2.260840151115252e-10,6.0663014625450944e-12,8.839201289115883e-08,2.1195997858087328e-10,0.9999368697683719,2.7075687357164175e-05,6.208515373345933e-06,3.1739125709617723e-06
51069,6.476414374412819e-05,7.765369255130819e-09,1.1817911490136856e-09,4.203019467687271e-05,5.307144334249387e-08,0.9997201142278103,2.041014073138085e-05,2.13382027303189e-06,0.00015048545416071216
51070,1.0406474617228488e-27,1.576980367483496e-24,1.2203368790442468e-26,3.605200232814055e-19,1.0546416294522604e-23,1.0,3.0927471801803486e-17,4.096211290313768e-18,1.787095360837862e-26
51071,1.4179286156598708e-08,5.093881694793562e-09,1.8228931444756685e-12,1.591258140490052e-08,4.945453955298669e-15,0.9999913901882577,1.2884890413391801e-07,8.403544101738363e-06,4.2231159609529194e-08
51072,6.700206741422693e-05,0.30332650413090984,0.6823953459869162,0.000729594577353165,0.00019245826934093373,7.553707239369037e-05,0.012933936253378606,0.0002401932248177304,3.942841747572424e-05
51073,3.0817711125424124e-05,3.829365022239755e-05,2.2004914766690082e-07,1.0228349137333242e-09,9.725016927717523e-10,0.9525180135665643,0.047069513711763246,0.00034311828787960135,2.1027960845880958e-08
51074,2.085314053111937e-08,2.606189748116037e-10,3.999543810211462e-13,4.869798417201801e-10,1.0768442824895306e-09,0.007515597950014501,9.329905968043327e-12,0.013098289553094876,0.9793860898095771
51075,4.0682585251716273e-07,0.10163319059431203,0.8960694073951812,0.0005770469285376266,9.034553013344113e-06,8.575169790636442e-07,2.467886527189488e-06,1.723202491407662e-05,0.0016903562746829804
51076,7.616529869364209e-11,2.3299287296885416e-13,7.261812861136431e-16,8.771396761319598e-10,2.365791797831781e-14,0.9999986801085623,2.664875112768036e-13,1.0471034191313673e-07,1.2142272670726279e-06
51077,1.0876004558698576e-05,0.6389444921485465,0.3588491676660959,2.947049783477257e-05,0.0001565113205981352,0.00017509416827489547,0.0007322152642977474,0.0004402789447534407,0.0006618939850398789
51078,0.0010484135620556709,3.0061206398670583e-07,7.001470654217004e-10,3.034908873725924e-12,3.6446606663344643e-08,2.3904402604656727e-07,1.0396884182807613e-08,1.0763499000050662e-08,0.9989509884716825
51079,5.4941628979150924e-14,2.4652806297598994e-09,3.005238285035036e-10,5.4916702845721807e-11,4.631069385185195e-13,0.9999993476466772,8.466596732208465e-08,5.648591023959908e-07,7.013956192609139e-12
51080,1.888342192075811e-24,2.5875823449477004e-24,3.242257359357524e-27,1.0738825931132095e-21,2.6529682264858844e-25,0.9999999999999993,4.70862376226322e-16,1.8497961316971409e-16,1.0457784133141526e-24
51081,2.27321611283335e-06,0.8289518239084852,0.16824219606432572,0.00259032342163053,2.7625646436205686e-05,1.0298520498326193e-06,2.6982219604169556e-05,0.00014142571472635116,1.6319956629083322e-05
51082,0.9522534941202998,1.374103256986371e-08,4.174099969913071e-11,7.317004795487641e-11,5.2346010852109766e-08,2.1853186394051312e-06,5.116984954813388e-06,0.00012700675038162184,0.047612130623769754
51083,2.942408926409358e-07,3.83603542712949e-06,4.793195932312875e-09,0.0002907557821796851,0.9996530187074473,1.0967994612791324e-07,3.586908230186881e-05,7.36318509398758e-07,1.537536009990121e-05
51084,0.002175144278155204,0.012936644074472333,0.004256143855690466,3.333639996365436e-06,2.790286769575392e-06,0.001193983518887905,0.00028898825148056294,0.9781725088906206,0.0009704632039269717
51085,6.31821122176432e-08,1.1190339396641008e-05,3.842010717440843e-09,6.624861748988384e-06,0.9999714879771942,4.1906182040234624e-08,8.529080578103737e-06,1.4705175417453383e-07,1.9117590228408893e-06
51086,4.748524930808186e-05,0.2567155491198394,0.6803934132588816,0.06132450741313088,6.996036143918887e-05,1.619850389548174e-05,0.0011830828711543184,0.00015087675929857994,9.892646305242661e-05
51087,1.5354140987363013e-24,1.9173756899171296e-21,1.3329471628696193e-23,5.087888098573997e-17,5.407410081990357e-22,0.9999999999999998,7.782017248081514e-17,1.1363014185340827e-16,9.107433580863623e-24
51088,1.82545080167113e-18,2.2092869047219458e-07,2.100519989912918e-08,0.9999997580654721,3.048750326426442e-14,8.378915732517393e-18,2.3820929265480597e-16,1.3027833645274728e-16,6.066327458467751e-13
51089,0.019918526354403582,0.2778884991259242,0.07727880176940481,0.0060771324663819815,0.07277335623118143,0.001310554511773452,0.021941374972621445,0.0023638331159456546,0.5204479214523634
51090,0.0006519354750229446,0.0004147542160342859,3.157786230820917e-05,0.0006847895262135502,3.3806712446211796e-06,0.9809425371822345,0.0009277589096086947,0.01435706520876582,0.001986200948567568
51091,1.774293607522913e-08,1.6221916472476056e-09,6.396737968369689e-11,5.683259591429424e-08,8.900279286065688e-12,0.9999994975385975,1.6282179516853253e-07,2.622367239641103e-07,1.1322921703350578e-09
51092,1.0246607546780806e-05,0.9201067471738651,0.07887702544107082,0.0002647703011542246,0.00035038735097727114,4.788109711421327e-06,0.0001251481967595883,2.8207014358043173e-05,0.00023267980455667642
51093,8.343257180938754e-06,0.8514189741321574,0.12243202730107022,0.025788220738327622,3.5319723629524186e-05,2.436315745174411e-06,0.00022017110981321117,8.518657724939639e-05,9.320844826672516e-06
51094,3.473417825693601e-07,0.6433026252499993,0.3556680042346693,0.00093707583563031,4.368658388947204e-05,4.0143968143989474e-07,3.775806982680682e-05,3.904944031589129e-06,6.196300489283374e-06
51095,8.192320085719633e-07,0.9803125116131761,0.01859565113297654,0.001027757304643854,4.675118813053865e-05,6.59292892343927e-08,8.709863015883174e-06,6.041033194042465e-06,1.6927035652568554e-06
51096,1.613399800869647e-06,0.31695099827508755,0.6819398911781495,9.774381820658072e-05,0.0001296645419380914,0.00010510034173104577,0.000496939702683681,0.00013173554556594107,0.00014631319683677444
51097,9.683156054821603e-05,0.5024974059479881,0.46372428155090795,5.924648645330609e-06,4.184928710711947e-05,0.0004971070708680308,0.0010656193539086483,0.028684544149003732,0.0033864364310228945
51098,1.7168791200345728e-08,3.4855796707632338e-15,1.0753783582162736e-19,4.872183001429551e-25,1.3407086380408328e-17,2.271190023904748e-14,1.7855564880699785e-14,0.9999999817330866,1.0980783538100598e-09
51099,3.6460419576067674e-11,1.4824738361244925e-08,7.962918608745878e-12,0.9999767339326876,9.516800152416185e-16,2.3250808351302317e-05,2.374974132408848e-10,1.5199283305028e-10,3.0816821206480325e-13
51100,2.589720601979907e-07,0.0010012872094931611,2.6604290389312775e-07,0.0007867586208480774,0.9981611609005152,7.609341537493319e-07,1.2795989523669249e-05,2.0476774610310423e-06,3.4663653040970404e-05
51101,0.0012066829374406858,0.23166869787330918,0.6980046997356785,0.0002952970610771666,0.0038214257828860496,0.00035188917039138213,0.01534361744468498,0.01397725306773717,0.035330436926795
51102,2.183038011520605e-16,1.277832483572838e-16,1.6945635307382575e-18,1.9713058181645692e-15,1.497416115520195e-16,0.9999999999925278,6.988991909311777e-12,4.802739527944891e-13,3.639235625131009e-16
51103,2.0595008818526343e-07,4.5653324611618494e-05,2.0398315477906113e-08,0.00013901729151533126,0.9997931400789195,1.42318614776195e-07,1.724573019068189e-05,2.6288226983263514e-07,4.312025474600646e-06
51104,1.6492454467912352e-09,0.9156999930144749,0.07224856434275083,0.012050469657721542,2.49403565809097e-07,7.431823001445702e-09,6.606353481606748e-08,3.6550401554685044e-07,2.82932868090136e-07
51105,1.4713135645236821e-09,1.294437638084944e-13,2.2036764069472773e-14,8.672123828758325e-11,2.1567644877512577e-14,0.7815914778522896,0.21840852058676888,2.73362476263796e-12,1.3801955137420047e-19
51106,5.220180602144629e-15,3.938975301990898e-25,1.618791833331071e-31,6.388469073726883e-22,2.7319681502704777e-25,6.051334669374447e-08,5.794077434097642e-19,0.9999999394866396,8.404242893442894e-15
51107,1.2280710749987895e-06,0.5789413021139462,0.3408347744805986,0.0787999976151489,1.3983018903604029e-06,5.643181617258186e-06,0.0013507312010155807,6.430174238052578e-05,6.232923276187398e-07
51108,1.8923875627533404e-25,2.050635320334073e-21,4.149850432483743e-24,2.991325943536424e-18,3.054455559533104e-23,0.9999999999999967,3.2139696257026815e-15,4.13221035961779e-17,1.7105237624574456e-27
51109,0.09893422455358156,3.1390708547272866e-07,1.7653913061578672e-08,1.640789301686657e-06,7.270687839213965e-06,0.0011721908331247582,5.9065338846636694e-05,0.003565153919712364,0.8962601223165954
51110,5.1793146476357163e-05,0.5360757719514184,0.4583399331819618,0.0015536365891390474,8.734087003723959e-05,5.557794045150253e-07,0.0037628937155660147,0.0001230991121292703,4.975653867483797e-06
51111,0.1435351819992511,0.000498792324407117,8.982560520328494e-05,0.3623268314531592,0.007430635101298134,0.1650168289859271,0.05396299815895826,0.001733138555753234,0.2654057678160426
51112,0.0005340893354319095,1.364491121790559e-08,6.572459445028332e-13,1.4753224493086779e-08,5.838508878948959e-13,0.9985993286198845,5.3277979526158855e-06,0.0006604515472321698,0.00020077430012220275
51113,0.344623857283601,6.562634030935266e-08,2.394680525280182e-09,1.1051892754999941e-10,6.374229333131226e-07,0.0002103544952510569,2.378809649741736e-05,0.00010105212600250398,0.6550402424441749
51114,1.68659931096245e-07,0.02536326085761745,0.266266402405688,0.609029085277645,0.0011523143715576765,0.0007475663341580235,0.09733491303611022,4.7903340004814314e-05,5.8385717287961914e-05
51115,0.013127141404185973,5.063518946362005e-09,4.410881262102228e-14,3.2765624106267635e-18,6.894536659958664e-13,3.5171940223146504e-06,4.61788956311161e-07,0.9868685610902929,3.134582897025653e-07
51116,1.3651107972421946e-07,1.931993273964063e-09,2.5679870716411908e-11,2.7949151286872223e-05,1.4783902850316089e-08,0.9949759308594575,8.174504366354031e-09,2.1551696506554354e-05,0.004974406865588958
51117,9.972701957233444e-09,0.049719786440326236,0.9501462569598256,6.014383202773387e-05,1.3385309370009507e-05,1.3476201982182844e-06,9.773270269287159e-06,1.6194595651641915e-06,4.7677135715690847e-05
51118,8.676514691088615e-07,0.9875842550975583,0.011673385981344837,0.0004802257063552599,0.00021547301112552258,6.802797829751343e-07,1.2751545044226864e-05,2.5304211524121857e-05,7.056515795691609e-06
51119,0.9947373555138658,7.7197266409703e-09,1.060032855733855e-10,3.0898643642272436e-09,2.7523709677061316e-08,0.0012200709965740357,0.0010964490358419884,0.0016419062121446253,0.0013041798022695587
51120,0.0014900256951312142,0.6059506281020255,0.02391996748374322,0.0006779203811463794,0.00046013982557779074,0.30920774892179953,0.04561531563155873,0.01218432718844644,0.0004939267705713238
51121,1.2551440573912997e-24,3.3753801454010063e-22,1.8832942946838273e-24,3.8653620905803136e-18,4.254935595395417e-22,0.9999999999999982,1.7937630653224094e-15,5.730742351919211e-17,1.136838157043223e-24
51122,2.618537377941658e-28,7.8490607556625385e-25,1.5829995229415494e-27,2.742055261368877e-22,9.713990510447991e-28,0.9999999999999964,6.110150701346108e-17,3.4458125872220246e-15,2.600445581451061e-28
51123,0.0004967293473357051,1.6419407101471263e-10,3.641149991981493e-12,2.5351778849472807e-12,1.4054514538231042e-10,4.939757984654851e-05,3.408689754405822e-09,3.280942912879765e-06,0.9994505884102997
51124,8.988141406247725e-25,2.3870586239382047e-24,3.6181953924688076e-26,6.0962136015928226e-18,7.017051399253882e-24,1.0,1.8405297300624684e-17,1.6195137567497374e-17,2.2815636537873778e-23
51125,1.1681766270646044e-21,8.240946816395273e-17,5.1539880722340625e-19,4.301892609122045e-17,1.7403807870910212e-21,0.999999999993421,1.1922078035655675e-12,5.386430194530654e-12,8.83234925488581e-22
51126,5.495582422216503e-20,3.3745315455416736e-11,8.79281982145496e-14,2.0395338967156122e-24,1.09326148785684e-26,7.298266873866031e-11,5.561908966372358e-18,0.9999999998931841,1.1546392653968673e-17
51127,0.0034215806387960005,0.8882669786476223,0.0010918979369217675,0.0003601449729592095,9.048166393429112e-05,0.0017457761323045225,7.65849434507152e-06,0.0004648877245579511,0.10455059378855916
51128,9.2843491564813e-05,0.20850938246752812,0.5010708796157559,0.2823688827557355,0.00016352618769349678,6.857628036182654e-05,0.00194026368955324,0.005243089104345985,0.0005425564074610505
51129,0.00011264209166703572,0.7349483003740952,0.23573427053646467,0.027252217766284902,6.401476234926907e-05,8.853079139606811e-05,0.0008469053192805133,0.0007045461152582401,0.0002485722432041059
51130,3.151471978198539e-06,2.6632701399573384e-06,3.457533537198923e-07,3.6274882072383546e-11,1.1290063118621073e-11,1.6792589501517836e-05,2.615408476006785e-07,0.9999739024132539,2.8829133602619027e-06
51131,1.0142713038789692e-07,0.9827259079563371,0.0055068986370486,0.011752532465332732,1.023291025982019e-05,2.9067350555671934e-08,8.977161348314507e-07,2.58064807403034e-06,8.191723320244908e-07
51132,0.00022632792680937078,5.2449665867142625e-06,4.137751408964863e-06,3.832145661539085e-05,7.558584208548272e-07,0.01885756963640121,0.9808538938183697,1.3683334607476275e-05,6.525078022390283e-08
51133,6.224787978871017e-06,2.3030001494796234e-07,4.19080536489261e-11,6.73631978959956e-11,1.3411143008472196e-10,0.0024274146746504476,1.3541395522600973e-05,0.9975525297659266,5.883252386644598e-08
51134,1.3882749316256502e-10,2.076192288885194e-05,3.498173604831178e-11,2.7486341870735206e-05,0.9999516231550898,3.674457975066523e-10,8.90343473010374e-09,4.395454891491727e-10,1.1869591509587677e-07
51135,8.347290220387769e-09,2.2545996855214957e-05,1.4012549421575503e-09,5.105561347759629e-05,0.999924547867417,1.2546816600126358e-08,6.458528178291755e-07,1.408969886436941e-08,1.168284371908785e-06
51136,1.3027205242380832e-21,2.0534685908365076e-20,1.2666549482280177e-22,1.3735603785833617e-16,4.0155801308728766e-20,0.9999999999999916,7.18575339086723e-15,1.0575985552320158e-15,2.5571659937521236e-20
51137,4.358025904633081e-06,0.00011307275243557773,2.3112167503637452e-07,0.0004660794918622866,0.9991065408692174,2.43016612268653e-06,0.00025528460880970126,6.193654144533931e-06,4.580930982812323e-05
51138,1.2027706935935041e-08,0.006044551935186637,0.024701911518074132,0.9692447856013056,3.007814500584529e-07,2.2919597740871982e-07,6.734659033884973e-06,1.0176830230271734e-06,4.565982424356705e-07
51139,2.2535141713860868e-07,0.3102070640810844,0.6766704349750794,6.439417561408357e-06,3.49793394691032e-07,0.002147819187953004,0.000800614203581478,0.01015084058447368,1.6212405454929664e-05
51140,2.403371462458502e-07,0.9700636993747597,0.013151649697518773,0.016768898136912073,9.16111287894919e-06,4.959770804073964e-08,2.217080438013778e-06,2.5616006202544172e-06,1.5230620178318616e-06
51141,7.716694457813371e-05,7.802645143679343e-09,2.5471871365346226e-11,6.237032598869883e-13,1.5910368343806106e-15,0.0008090616829569458,2.0104893014699375e-09,0.9991040130188308,9.748514402371787e-06
51142,2.761813937400589e-07,0.9299806968611344,0.0505635423203203,0.019404533107548805,9.555625672378178e-06,3.383124932570795e-06,1.8007612265638395e-05,1.7216937875172482e-05,2.788228857031235e-06
51143,7.049546357796337e-06,1.5345943663554657e-13,5.451149857976732e-19,1.0797041972636035e-16,3.516965845724022e-13,7.501582520713857e-08,5.6077788771692244e-14,0.00025553977837015007,0.9997373356588855
51144,3.0888120847761505e-18,3.1357920390822384e-18,4.14426808907942e-20,1.5686646321277088e-15,8.356295877842644e-18,0.9999999999997833,1.3833113394577253e-13,7.693468980631947e-14,7.78576793356668e-17
51145,0.0014666502044124357,0.3169853732000055,0.6586787153215894,0.004121581796072359,0.0008465858230078041,2.2453253231930183e-05,0.015992788753133837,0.0008763621387234834,0.0010094895098231825
51146,1.3776217378258786e-06,1.2745614137109996e-15,2.1500294333507297e-22,5.109597933088943e-28,6.32614114236021e-22,9.838187369968152e-11,2.9101986969409085e-20,0.9999985745146694,4.7765209616297336e-08
51147,3.444543247839636e-05,0.3883367962980106,0.6021433949424984,0.00025944066403413963,0.0009106709111785529,0.0010076648623793011,0.0047623953985754365,0.001270108131830445,0.0012750833590149048
51148,3.166600073766104e-06,0.19089326622651057,0.21673154438441708,0.5922071546931756,7.03896903217563e-05,1.5636227160604642e-07,5.044868899776122e-05,1.7776963391454452e-05,2.6096390840364974e-05
51149,0.018564991835163042,1.7520817701460554e-05,4.458934707443046e-07,5.7380192690596085e-06,1.3351985849328226e-05,0.9002102686194144,0.002981272376268559,0.04934533868131592,0.028861071771547432
51150,4.505591690585043e-05,0.7450821814618198,0.21906585560855876,0.03057465748971056,1.69653300878441e-05,2.1718023564031177e-05,0.004997110561461498,0.00019313095739262288,3.3246504991197804e-06
51151,1.566962957792502e-05,0.5214436168691834,0.46997869448402396,0.0006083983188444826,0.0005283107067741375,0.0019197151695844559,0.004042802054155483,0.0011651778187929736,0.0002976149490630256
51152,9.617820484992437e-07,3.0427643544623943e-11,6.630464782850714e-15,1.983588511431039e-18,2.6827180521478157e-15,7.506756316369432e-08,8.429929692080427e-13,0.9999989320626849,3.105642328894292e-08
51153,1.6624920909634638e-06,0.8628754142535187,0.11950288996094402,0.01710811101913272,1.5259901955475765e-05,2.64212719018397e-06,0.0003293537726187052,0.00016226988121890488,2.3965913306118413e-06
51154,2.267694256602302e-06,0.232581899963268,0.7613981839877189,0.004439733564803052,8.900337819678479e-06,1.7365682021246842e-05,4.746418613851821e-05,0.0014276981007737227,7.648648320030267e-05
51155,2.3114789625273133e-05,0.05530946412343923,0.5448394687337639,0.3759140792020308,0.00012345312870555464,9.20176060043508e-05,0.023548906572854005,0.00011929551815948635,3.0200325417514874e-05
51156,1.140361619045554e-15,8.849461111091463e-14,4.474219791378901e-15,4.656978256152989e-11,5.648269272088901e-14,0.9999999993459567,4.729755295192239e-10,1.343439706243521e-10,3.609312652912425e-15
51157,9.376113807142719e-05,0.5496448372066695,0.331241000397572,0.11662484942640974,0.00012238741701533386,1.687749550615693e-05,0.0019342232259391954,0.00023551755080222336,8.654614201441867e-05
51158,0.00017020145391752215,0.10390516265467568,0.15707066805341696,0.0012511352856815817,4.6880408105595885e-05,0.0020348174579675814,0.735471622523068,4.93365326417284e-05,1.7563052537696165e-07
51159,0.004093093709383013,1.7556411503842897e-07,1.7494661383894212e-10,1.3806691605174854e-14,1.672337678641372e-10,2.9332258928882136e-06,2.221162701584149e-09,3.6535845606778147e-09,0.9959037912836676
51160,0.0005844116063708197,6.541723176820838e-07,1.126180520852058e-09,3.001163177364635e-05,4.971697250401349e-12,0.9894845456739687,0.008372231225115776,0.0015156021746581907,1.2542384643199684e-05
51161,1.065606200338004e-07,2.2310710141996e-06,2.0005942236894074e-08,0.9687731938147016,1.1115137995984943e-13,0.030888515651319417,2.7000297315995745e-07,0.00031224330739621674,2.341958592181527e-05
51162,4.531651701032697e-05,1.0586423562120759e-11,5.807522746427433e-13,4.092908897922853e-07,4.827350185460838e-13,0.9999285435484853,2.360208892761096e-05,2.0475286651441226e-06,8.101437205447939e-08
51163,3.5142812112837144e-14,6.623028497416022e-08,1.0489348887208778e-08,9.254891424247213e-15,3.363030836457484e-17,2.096968998528941e-07,1.1928217874352523e-11,0.9999997135662532,5.240445594831926e-12
51164,0.00121477996678569,0.6130509512388445,0.21584219602204188,0.03618860582998569,0.0014005130550474273,0.002310402552156406,0.12958260779808248,0.0003759144548319852,3.402908222401298e-05
51165,0.00012051534040483397,1.865184346457033e-14,1.3388500515905265e-17,2.5830365505486903e-09,2.735551537662132e-15,0.9993786345487894,1.3749438905044656e-09,3.3272448579442965e-07,0.0005005134283182143
51166,0.00045373618532138464,0.02483400194708027,0.0002649457120571702,0.010747819693600915,0.9562490736933394,0.00010927609386196238,0.0037197072312944507,0.00025479481546176325,0.0033666446279824805
51167,1.7710355890518365e-09,0.882980958680127,0.09411261217073379,0.02290607314425851,2.0939654227044228e-07,1.2181595825053407e-10,8.97683207212051e-08,1.564470861501661e-08,3.9302457498917606e-08
51168,0.008021453403799143,8.539077701317726e-07,2.812197129474148e-09,1.8573339904086426e-08,1.853031962874074e-08,0.00033470478672789346,3.061917540583917e-07,0.027425688817423393,0.9642169529766687
51169,0.09663709805557541,0.0003464842071706286,5.55143273523099e-06,7.920772453601453e-07,2.6148587692651175e-06,0.00014039236920717642,0.0010880539001135831,0.9012698961178425,0.0005091169813409789
51170,0.00010081964348221158,0.9712240733046262,0.025008562055040894,0.0012228053157914923,0.00015559203759707457,1.2076535399669089e-05,0.0017854078934876057,0.00048224758980162827,8.415624773348659e-06
51171,0.011934560068223972,0.001384068744655103,0.00022596120932818106,2.3615422549249898e-07,5.139753830492504e-07,0.0006718857738077883,0.001473065195774355,0.9824923636911504,0.0018173451874516021
51172,2.2284035636378023e-05,0.40546031384838355,0.5673344162400906,0.02595883883630212,9.676225342429135e-05,1.559846574109453e-05,0.000866297028965466,0.00018073180572157046,6.475748573496674e-05
51173,4.20152195921644e-18,2.2398170792924153e-15,4.022637932197307e-17,6.231793503321235e-12,2.0341797405699383e-16,0.9999999999816573,1.1079739948597763e-12,1.1000369198698353e-11,9.816587233014172e-17
51174,5.52684717394242e-32,3.5552501014873165e-27,1.2972655370530422e-29,1.4616424862951261e-22,2.8690145276304732e-27,1.0,1.6537780735483463e-20,7.371380159325259e-20,3.145473379843674e-29
51175,0.005566311727370698,0.28473164258116757,0.6037784228897773,0.038408599097540096,9.846503316433663e-05,0.0007206570853510859,0.06147285135981749,0.005060219344351934,0.00016283088145943584
51176,9.525575793488647e-05,0.3281168206744713,0.5998987975894,0.06275771386376293,5.627873236997648e-05,3.2460222125706735e-05,0.008546438186733034,0.0004534543680811489,4.278060512116619e-05
51177,8.966077269523357e-05,0.009550836649380761,0.009542590121511171,0.8445496312408421,1.9487739810166946e-05,0.06716217406348145,0.06709464486384363,0.001982788798605459,8.185749830252528e-06
51178,0.0003785107969596694,0.8075985709165245,0.11471339064204841,0.0463812122584642,0.0009989686240272652,0.0002703827545623494,0.029459928184791997,0.0001811889274719549,1.784689514972803e-05
51179,3.137191287524978e-35,2.5192519068045298e-31,3.643941466050877e-36,6.09979722591549e-28,3.4782133566672493e-34,1.0,5.064576327893842e-26,2.3119991738965384e-22,1.5949615208910552e-31
51180,2.6437237209534535e-09,0.1842605231496823,0.30323165631139654,0.5125054843242619,1.2862149192573825e-07,1.8926795967966454e-08,1.2136487603539265e-06,6.430500971689089e-07,3.293237900887477e-07
51181,6.708011955553956e-10,0.997570605465825,1.7753123400358535e-06,9.560995340304145e-05,0.00233197086740434,2.1571287055145858e-10,2.6804186716581194e-08,1.4659360056066759e-09,9.244390705603719e-09
51182,0.007125096968394959,0.0003824967813435695,2.8113890919088507e-05,6.217444665841906e-06,6.751408948796708e-06,0.00015268047823384568,4.343572294860688e-05,0.004801829896737634,0.9874533774078077
51183,8.701524387199547e-05,0.7397834883878361,0.06138351288361517,0.19695446004533806,0.0011092157420667917,1.6889235110870124e-06,0.0004888933429570133,6.761434276979717e-05,0.0001241110880339727
51184,5.629995601457887e-06,5.565344245133437e-08,1.2641195896332928e-10,2.857973387207392e-12,5.80344316829367e-16,0.007334388503725355,3.18458401264454e-09,0.9926564624354827,3.4600978934046903e-06
51185,1.2388674124260155e-12,1.340938621060192e-26,1.478913557399645e-31,1.6691380585500556e-20,1.999541567149345e-18,0.20727128859092103,2.5409126161855556e-20,2.4124719439276272e-14,0.792728711407816
51186,8.62214906161956e-11,0.7694629695307496,0.006207516731629149,0.224328782744923,6.979448048383307e-08,7.806192124163806e-09,3.3515301435933873e-09,1.6173102693145185e-07,4.882232469922208e-07
51187,2.08337113284136e-05,0.088016252922032,0.9022204348980778,0.008295987870275164,9.502634368454501e-05,2.822945159650737e-06,0.0005780281173718847,2.1351869894870248e-05,0.0007492613221756968
51188,1.307689072082886e-06,1.479143980539643e-05,4.1698180779608107e-07,2.0811448893948245e-09,8.386799249052492e-07,1.0571417156654573e-06,4.3546435727653846e-08,2.9051874462086884e-08,0.9999815133882192
51189,0.0004926075665894712,0.10354779362377936,0.02449393075493745,0.0012472337190562713,0.00012562712966449622,0.6577180192024605,0.20440012577278713,0.007959853768758412,1.4808461966788406e-05
51190,0.00302659791079016,0.3950079390918394,0.5026925797116127,0.04272296955419664,0.0006634922425726508,0.00022728854793824648,0.05445387911376293,0.0007168731128014619,0.0004883807144855979
51191,7.726668575318502e-06,0.3734589362465917,0.6237188479459296,3.508314463774383e-05,0.00036511485942790903,0.00013425771664961206,0.0015430742229358971,0.00015373071151391274,0.0005832284837383037
51192,5.749120529420216e-09,0.9989601208372925,0.0009519494294527089,8.715790622123861e-05,1.215503089123639e-07,3.007066148983096e-09,1.7057970516209413e-07,4.668605387449394e-07,4.080294239000956e-09
51193,0.0022861311378882736,0.3545113258501886,0.12254286908552578,0.01261142916794135,0.007012109929560024,0.04145751676278191,0.44880878459998463,0.010291114453733303,0.00047871901239627775
51194,0.0003476314002443151,0.0030325945296148073,0.0060319237050215895,0.008677813733486153,1.1152525035729297e-05,0.19062551398094094,0.06941610518804639,0.7217366187868021,0.00012064615080800595
51195,8.041368990816936e-10,0.0005389110590397427,0.0020454747134698134,4.497143328569831e-06,6.968638451061624e-11,0.0017614822917613403,0.9956495067029109,1.2721565852362007e-07,7.679862145158024e-15
51196,0.01087021590307594,0.9280012450369631,0.005895540644713304,0.00048585607089233937,0.02106953609077131,0.003685329370701488,0.00107829830685741,0.005675171985368828,0.023238806590656202
51197,1.34326137542035e-06,1.1443022677297664e-05,1.4922097546725843e-06,3.087840218065793e-10,1.0174131347966421e-09,1.3440502885768826e-05,2.7334016007537118e-06,0.9999682604115709,1.2858639380052576e-06
51198,0.0012648545921152706,0.7102114167654439,0.10447196559811583,0.17301523471931143,0.002408421500436233,0.00017210585738349597,0.001731929211649557,0.0005404612607924213,0.006183610494751878
51199,1.3300612637773277e-05,0.027910050169393394,0.9693948931752665,0.00022871896923981096,3.837151976627984e-06,7.874739982406761e-07,0.00011998450145616458,0.0014431334698556363,0.0008852944761761027
51200,0.0006033022006930666,0.7339539480706875,0.13998756446823335,0.012174241365943875,0.008172310793218257,0.04408327480135638,0.002328681180791927,0.010611562079480302,0.048085115039595575
51201,1.3960697845712797e-07,0.3551404311441671,0.5083832895990524,0.13646340534837673,9.227725792301478e-07,3.786538345908333e-08,8.63031129125514e-06,1.7753733909450914e-06,1.3679787803566385e-06
51202,0.013962304467932521,9.999758610754847e-05,1.9772223885778304e-06,8.720097155349451e-09,4.235392468680965e-05,0.000265696193796643,0.00024760702326621204,0.9718715445572806,0.013508510304443696
51203,3.598367230867524e-18,7.251218458393957e-16,1.3840134723806903e-17,3.366677340474978e-13,7.593392076134849e-17,0.9999999999797071,1.4611868875464154e-11,5.343606435578986e-12,4.9322033695807085e-18
51204,8.925528040953283e-15,6.604736628662729e-15,5.769033614781781e-16,4.228079276965303e-10,2.8835088828368917e-15,0.9999999994981856,5.661164965857376e-11,2.2366903271538135e-11,8.955451402152764e-15
